latitude,longitude,frp_mw,brightness_temp_i4_k,brightness_temp_i5_k,confidence_pct,day_night_flag,persistence_days,total_detections_365d,frp_std_dev_pct,day_night_ratio,active_days_count,ndvi,nbr,dnbr,built_probability,trees_probability,crops_probability,water_probability,distance_to_industrial_m,distance_to_refinery_m,industrial_count_500m,burned_area_overlap,detection_month,class_label
24.36873,70.87632,88.6932860301558,420.5189576380011,324.83450410689335,65.34096747783136,night,1.1207357081866474,30,39.353105192776695,0.4470899966806858,1,0.4003252853982462,0.007150298702910396,0.1374666881062421,0.13957310803417103,0.07929703728861011,0.7050911072454925,0.06403700430840076,4340,19146,0,0,11,Agricultural Burning
28.47414,71.5232,151.75099770016627,1804.4150872402436,348.01889537879043,90.44399101540792,night,205.07385874719603,276,8.165343961083066,0.7059777566371194,328,0.17142186958351185,-0.06475982414415676,0.08304735741343786,0.6937456381749427,0.05635579009683504,0.19012104378382666,0.030669395541244215,737,132,0,0,7,Gas Flare
20.94749,68.0,353.87024376215464,1615.5981150280531,339.5614907926,94.80806656363708,night,153.6272337630017,237,11.682803932201026,0.825770761244657,283,0.10610509926116775,-0.049304824927363176,0.06630066262141016,0.6474942318477868,0.057531078980078046,0.29312631443330284,0.007019762476156674,2450,54,0,0,4,Gas Flare
23.66599,80.5017,261.95513061932667,443.431222752904,332.63688502643123,92.09314482632048,night,6.18951104705694,22,56.206671633463586,0.3814450397553475,7,0.360192433121281,-0.47469317961725693,0.9147795384253407,0.10294695227543765,0.839316627415222,0.0612521981775441,0.0,38827,38031,0,1,5,Wildfire
33.75328,78.5294,64.83879042832518,334.50931147419163,330.09599681053635,82.60410825466313,day,3.4712905899614874,21,25.665914440086922,0.47049749483524644,4,0.31225506707046047,0.11401315727259069,0.25605072788142763,0.06810838285662242,0.08500316042852141,0.7674260828562821,0.04692284705572526,4455,30468,0,0,9,Agricultural Burning
27.9671,77.8934,42.01365125027883,436.58038558379485,336.82366865901406,75.5792189122883,day,5.950841319025588,5,37.11234802754158,0.48673546331794526,0,0.3215835324242177,0.14182963863718323,0.17578930119285696,0.09294162053118715,0.04037141588829775,0.7938351157170065,0.06391521011013143,15680,12003,0,1,10,Agricultural Burning
28.79978,73.93189,21.203012010185844,369.1729820926838,334.45313905162624,83.09160728823169,night,5.1942190294279005,30,42.482635748873605,0.49028344304671534,7,0.4701818544072551,0.0756828165987536,0.22972707783125648,0.22248206408917953,0.0753289424113078,0.6949379880932123,0.026482495113716965,8868,22890,0,0,11,Agricultural Burning
28.05101,75.95323,55.03315177716253,432.9433950731537,352.21794148646217,82.02678768052277,night,0.21104780085855387,22,52.37124201997453,0.44496455022285986,4,0.22872874236128465,-0.0009283547930478905,0.12750097452941914,0.1561957529751274,0.0876647590434429,0.7273132177512585,0.0736992367919752,17937,27898,0,0,11,Agricultural Burning
29.68561,74.19195,54.83154944978216,456.36646965637163,326.98243246507445,61.0655417917857,night,4.333851777414492,24,21.142001604155666,0.3736508562112923,0,0.25593505318527676,0.03355445311655168,0.13160514700709788,0.13951020162378525,0.03864668524477252,0.7321805323175024,0.06370638535310391,1958,8945,0,1,11,Agricultural Burning
25.41597,70.00246,133.39582734454447,1272.2507755669208,328.2320041258485,78.53532915504101,day,128.46775239334139,114,22.532208512134414,0.6072825064707579,90,0.2961218175383679,-0.0063354283271762485,0.03195294366906492,0.5200790017727533,0.18618406148533395,0.2698064965471083,0.018115813995288083,1256,6733,0,0,4,Gas Flare
27.93971,75.57704,482.7964470687832,732.2541438126069,386.85061301824084,83.35545707519411,day,16.566276565360592,61,42.97678697966896,0.4986717075965805,19,0.2697627731692391,0.0009558057173204605,0.019476804191377414,0.8313648878571209,0.02574191548551147,0.09195490199111242,0.05984987420069999,547,12115,3,0,1,Industrial Fire
28.24069,93.76967,146.9795029100521,512.2876305948112,343.894671671973,64.32862315893894,day,8.841707873238354,9,26.482862890900414,0.520021150520957,0,0.5352640248747169,-0.27529084715324575,0.9920450722112789,0.09920375601966284,0.8021696367364256,0.06832553035054441,0.04080259907850593,6410,17654,0,1,5,Wildfire
20.49649,75.15873,442.0027230770574,801.657523647472,300.77917635969914,81.35463485218236,day,25.96163230545648,25,38.439258928060184,0.42413438743764575,35,0.2883201683709796,-0.022985512878530713,0.16875946104588535,0.6464187769379882,0.20721672505727112,0.11794708905463104,0.02987036307601779,596,3879,2,0,4,Industrial Fire
23.27989,83.81848,231.00803439591698,708.8908935513957,333.81227610018783,89.35288017305034,night,18.94112879260687,125,21.706950676033088,0.4241553163760251,14,0.22123917198548915,-0.08800540322130701,0.12549470685484881,0.78366420529857,0.06467035748406723,0.1126381646954214,0.039212576048830605,393,13020,2,0,12,Industrial Fire
29.90776,76.80926,234.14130355502718,596.0140084180454,355.705550422611,85.0112946680948,night,13.291221842279333,8,68.17310570623332,0.6205191045082764,4,0.3984696952937602,-0.24624466207697818,0.9928540074413467,0.167504901271336,0.48890901819982163,0.23695525836317025,0.09235927533337229,0,6120,0,1,6,Wildfire
26.22599,92.60463,325.2591406659883,520.8879602967951,352.9872603750076,89.43018146015972,night,12.03049731560162,21,38.27157118161651,0.5150029697636394,0,0.6027797879629929,-0.5420587594466976,0.9648549470728203,0.10340372627013371,0.7836831978888348,0.10834206961715039,0.0,27508,26939,0,1,2,Wildfire
22.22227,81.27305,363.86029092773344,537.781701004402,344.0598476570553,76.08310122890448,night,67.38915996778945,40,36.13395058240374,0.4549793873061951,8,0.19284800762239093,-0.0707087507949943,0.15290357945040667,0.785279297557479,0.058367526254555366,0.01300591013442621,0.14666089233940546,424,9486,1,0,10,Industrial Fire
24.97581,74.6539,271.65045788568517,1948.8094189625442,335.2365169727326,90.85935638317636,day,218.63129089222443,315,7.082873208570539,0.7142535622433411,220,0.1624363798042497,-0.097092022710232,0.1467944909944652,0.6030869866663204,0.1676987748981486,0.18025332743240297,0.07265071192533881,2294,135,0,0,7,Gas Flare
22.29827,69.3922,310.8173705850912,838.7030865611196,367.8361936562798,83.79966138205266,day,7.576868757782734,90,31.364048039031456,0.4744284373679038,48,0.16846723546555653,0.0797493573973589,0.15983549298510571,0.6837243245560519,0.1107135026011378,0.07817287284855433,0.11707236520248533,610,3951,5,0,8,Industrial Fire
26.85562,73.19256,177.44387461718873,418.8870394160518,350.194973284089,83.67684475657488,day,10.557090832107322,12,22.29702368379443,0.4538912442114432,1,0.3209405599483781,0.19196660745602395,0.5050203051126351,0.11097280560469008,0.3859920514943949,0.45801416820869095,0.037920319399634785,8777,7163,0,1,7,Agricultural Burning
29.5603,81.2006,34.45013161420552,334.2183176750208,344.46025730836897,80.64072799160701,day,0.2745874195422586,21,40.57189819446628,0.30346037094749456,0,0.6783985072382217,0.1756832419373934,0.21511362475522755,0.09615715014201157,0.1281978854426504,0.7371520004486106,0.0728260962728685,6833,23168,0,0,10,Agricultural Burning
25.87854,74.12731,52.61699542117004,307.4276089921619,340.5844815695144,71.69395099865474,day,5.259645388774179,20,29.66967309149818,0.32465021120883214,5,0.530099619958766,0.0577406772200713,0.2750372850875927,0.12392805469093857,0.08252752967283021,0.7824873507865706,0.0,11410,19189,0,0,10,Agricultural Burning
29.94245,80.49686,249.64831825047872,298.40966345182903,368.59636046062616,64.16298763525114,night,10.451623844119581,21,42.48054105244728,0.41819167247743816,1,0.5147323825587553,-0.47229164104251675,0.8318825629437898,0.049704625112372725,0.6961996018049372,0.15842758864692524,0.08633081132573936,29337,35569,0,1,2,Wildfire
28.91379,75.8128,101.37429293916274,510.86966757691516,339.82582376558736,77.10100278385505,night,0.07684543165492747,8,33.134040086920095,0.2916912161690322,5,0.3714932380331007,-0.06694922660608933,0.3615475109256963,0.03776219825864928,0.38462601577850564,0.4938632655560687,0.0764502204096705,21119,17480,0,0,8,Agricultural Burning
21.95159,76.39023,39.011539890568876,379.0757016569221,311.17062313118464,34.87762023539565,day,7.019082805748081,15,55.92454536794084,0.5789576869097018,6,0.36426852283625294,0.020447247499357203,0.06548842252561077,0.3324383853936757,0.5003955035727558,0.12552701885113124,0.05410559775654483,2959,21866,0,0,12,Other/Unknown
14.91874,82.08344,66.32370050118539,399.90975436189694,308.6824307656693,39.96078729691317,day,17.969638190892837,3,31.152015065443386,0.35798947910066015,4,0.4615589584628162,-0.14728858123660302,0.42557723451290164,0.16019717645490933,0.550050033861573,0.2756738732188832,0.018127027062570328,11145,19230,0,0,8,Other/Unknown
22.98059,74.86452,283.05242920995795,1941.2968583106576,341.30412158837646,87.61273340983513,night,307.685674595011,248,6.057547444696376,0.6850555137258465,228,0.16399024449826213,-0.10040737415964535,0.06894096219098655,0.48742632771706174,0.07063804195463178,0.3338785547586785,0.10923758549644506,2612,0,0,0,12,Gas Flare
29.37153,87.49115,171.85919880530113,657.2980536828682,339.27222210280877,63.88963145674892,night,7.003869395590107,4,48.782894997116195,0.4842779311367082,0,0.48834536244613586,-0.49659815047724865,0.5489618655788169,0.13974163297582498,0.7836245338593907,0.06766699461487224,0.015034259337995286,34745,3444,0,1,1,Wildfire
30.2727,73.77668,72.7436910844647,360.55099791679197,327.4114984997665,77.7220689422063,day,5.292392638779043,18,46.036793102051305,0.36855696457632464,3,0.4855880642837116,0.13962752194415995,0.22174796172803513,0.11970417460144828,0.13377870544429438,0.7106786996952037,0.052738949729350976,2722,7055,1,0,10,Agricultural Burning
26.47872,83.14547,529.6166486905295,484.89759119215813,361.3062363131339,84.71079360474899,day,34.50471185217141,73,40.56712781486759,0.5031802199825952,15,0.17717369149861312,-0.00517762143895045,0.15038152829249615,0.7993937252342685,0.1333963624701122,0.07253223867722547,0.001781840532185914,584,12270,2,0,1,Industrial Fire
22.27298,79.35253,203.13776876858242,648.3946777184565,345.225189728056,85.18699424780014,day,65.81161766832503,116,27.56438987955412,0.370820611921521,12,0.2208397415371442,-0.07215466610699042,0.22123463993775527,0.6972020877988817,0.24985193364968408,0.04351515323748201,0.027608527993452855,128,5752,3,0,6,Industrial Fire
18.3617,76.76142,472.90028509756024,620.6019968836605,344.6538059584864,83.25343033540814,night,56.326371100342726,76,35.425880912213344,0.38465190601885496,23,0.14312708259752568,0.012692871017897189,0.13990202451049225,0.7014031945570408,0.15304688421269638,0.15904092732122885,0.0,553,5392,6,0,7,Industrial Fire
20.3534,76.63294,306.84790000259784,2160.9306124674235,319.1809677516743,99.36361703151253,night,303.97985765825484,282,7.383543629424933,0.7164731702515867,270,0.12897963552422603,-0.04352092572589063,0.05047310945756284,0.7071382937906964,0.06170586408828124,0.16180528585845283,0.02274566395388214,945,167,0,0,5,Gas Flare
27.35251,86.22909,140.81035647374813,349.5925436873174,348.44713575877574,67.88433399930454,night,12.158290289070358,11,44.86203650991274,0.30829591376085824,12,0.4808142326540405,-0.35513309425356004,0.5843327188006133,0.15965326210532663,0.7128576332977473,0.07990384816164074,0.039126269635828714,8914,35306,0,1,4,Wildfire
31.98385,78.03488,40.07982758788615,381.0702473707217,321.1949921432955,80.08211197652594,night,0.32492935915400806,17,24.875280365960037,0.3287352659484065,6,0.5325392324268718,0.04855536757932952,0.37130012355010483,0.14749651044426285,0.048328971072112537,0.7243293350436631,0.09741223500596352,5851,15818,0,0,11,Agricultural Burning
24.11953,83.15768,198.91269745368945,1158.2495332124386,349.3827918598846,87.51918645882488,day,64.42822676658776,132,15.662774217031352,0.6175992433362657,94,0.20266676507012135,-0.05468597413791039,0.07268341667798511,0.7310995103422467,0.08087416060558371,0.15442225817175395,0.040008522606133405,1014,4638,0,0,8,Industrial Fire
14.75278,97.5,186.90506573462434,546.7939205376198,319.4422553903677,65.87252253170857,night,9.673759922490586,25,17.95232828651545,0.5823322909875426,13,0.12404890675521826,0.14582313464252628,0.12327120574256728,0.42798791912516,0.2902756739704326,0.21807049296400327,0.024535005781987227,3170,15529,2,0,6,Other/Unknown
28.80828,75.66213,57.11446741790166,360.21468659354804,316.51837493530036,65.27310857846469,night,2.0430530344335014,7,49.12734820347335,0.3775451894078841,1,0.5638266659599731,-0.05585660753277828,0.019415638169336016,0.06912107896863343,0.06834421130186394,0.8648921465443156,0.012072115899721621,7338,0,0,0,10,Agricultural Burning
22.69372,68.30767,223.04290715541353,687.6197950921826,373.6729022953968,88.1302079661781,night,25.318055034626937,128,44.983655237067225,0.43454620776501396,13,0.2918852613372679,-0.03278578636575183,0.1681156917759847,0.7447189659996727,0.08915017077147706,0.10810060562597948,0.04946430029428956,379,8804,6,0,12,Industrial Fire
33.45265,82.74138,233.57093999095255,540.7610857632524,337.91937906704766,82.21510028169877,night,0.0,10,59.44322494076262,0.42458618504202206,5,0.6144288449419122,-0.4061675881639704,0.5647674710355891,0.0711678557909062,0.9111668951871931,0.0019914667565086273,0.02967242209279133,27025,48838,0,1,4,Wildfire
29.5527,83.5361,112.50677883161322,512.6628396335115,348.84627253494193,94.69749541045094,day,2.2515501821528385,6,39.65080325802887,0.47515789611730025,0,0.5213796587290814,-0.5741625323476395,0.6793518874120325,0.07005159625057886,0.808227544097678,0.1021680661029301,0.03560430548057251,19315,21221,0,1,3,Wildfire
23.79588,80.56066,202.2371357339195,482.9237122593759,360.61671506615846,85.5844303075627,day,1.0500459351569396,6,45.64255053655742,0.45913056848408984,9,0.4610296650286041,-0.5172297948363914,0.8697927364343953,0.05146804461433945,0.9343790385318056,0.0,0.006578725998056345,17762,41230,0,1,3,Wildfire
28.86628,80.45636,176.11367979624433,407.34521143167916,342.92618385040913,90.03121218570126,day,4.070239016571183,20,46.932323094132805,0.4629225343149204,7,0.5113451285312037,0.03040787562628202,0.415279985498382,0.09367390807307067,0.40887850017299565,0.3497451172567385,0.10353112293072797,15829,28898,0,0,6,Wildfire
23.09594,71.88094,291.81822052751,2147.093547621371,328.6432049344619,90.79750256874644,day,216.84677184069494,232,14.404262709917015,0.6949085783474112,217,0.06669838471471454,-0.13345428982486085,0.033348794524251976,0.5124762087461529,0.0,0.4437394846001832,0.07529171187045086,316,102,0,0,10,Gas Flare
28.65488,73.94861,229.51163793178915,2113.6325837540344,334.01614458003667,89.65071610032757,night,255.2806561156579,314,11.479374794954788,0.7574095429671261,231,0.0705149363130694,-0.06927538700868649,0.008206259392930515,0.720575165016501,0.05790361853898657,0.20869384386387232,0.04627936508039959,2267,53,0,0,1,Gas Flare
25.00565,76.39666,85.6939943648124,420.72209429304445,326.23668660249047,49.38660259506844,night,11.465793593263538,8,30.93290499619568,0.3757990496101114,11,0.4205459745865766,-0.10571959331954242,0.4179740584621154,0.29746667726414205,0.4448234992757605,0.17300736331662597,0.08207976233578464,11268,37590,1,0,3,Wildfire
24.92522,79.23558,259.73938124955396,384.0495764041501,316.9808907825888,73.08386769816909,day,5.54432225853889,11,50.232233355158044,0.48580629448864504,13,0.5067451050626164,-0.404065643665147,0.7422961392597606,0.12893335191623434,0.8193572681013054,0.04551885874073214,0.03478285219802125,118,19517,0,1,5,Wildfire
26.66575,75.96884,104.88598946106165,451.2913973557598,321.4464259845508,70.64090691417309,day,2.1110353585067565,12,29.469918209123822,0.350694882304805,3,0.3077727799763357,0.11178059978982131,0.18073255982004233,0.18365744214079227,0.1687574391549291,0.6263743709054328,0.0,10910,10094,0,0,10,Agricultural Burning
26.45094,78.08673,18.06025308670193,379.4041976699149,319.07539942706325,14.771681237124413,day,0.0,9,31.781041664309214,0.5886782430135566,8,0.3119110290909866,-0.04993552542525305,0.1305081225531944,0.2906648382305266,0.3748238000675167,0.2804382482387742,0.042107263699056416,9068,12817,0,0,6,Other/Unknown
23.05286,81.93821,80.4890749754895,569.5479932610776,331.8195417349604,59.59946992543786,night,8.469369536526846,11,34.14719528675339,0.5152745580986576,12,0.5205638669729796,-0.22663601167572978,0.2875217067244888,0.176712707337836,0.5750493984439919,0.06395204217652703,0.1934205419440369,8776,22680,0,0,8,Wildfire
31.98852,71.37797,174.28172427026522,491.71062099771,334.55143268713357,80.34112799340421,day,1.2442361338635404,7,36.33947810905975,0.4066288616736001,1,0.586112555013786,-0.034621848623772995,0.44784627056613535,0.08736112147460816,0.4216727812749482,0.4683946447202707,0.0,13602,24193,0,1,7,Agricultural Burning
25.99574,71.52622,122.35791656730233,1026.8728938365462,323.27188975713153,52.430034367059996,night,144.20205355021326,151,23.941082073057366,0.66598469571527,159,0.30566930027516304,0.08047198140829188,0.14386877012672908,0.4083409777445012,0.08238493364483895,0.2898253399509748,0.23056499008840578,3260,114,0,0,4,Gas Flare
29.28411,74.59606,30.673758681635604,331.2285174960913,348.02272145380107,71.77941310656632,day,2.2268668664455253,4,25.885296938885293,0.23941630151469145,7,0.28770740039665715,0.15214441827124428,0.12513816763986793,0.0013340509234875848,0.17558534522178187,0.7644165353588483,0.0,5712,30070,0,0,10,Agricultural Burning
29.62596,83.46743,235.2007478704164,441.63367419506955,324.83844567199867,68.8015463044666,night,15.751307643131659,20,54.662380792097416,0.4165081798868819,6,0.4156012890867234,-0.12692752635479393,0.7709376435599444,0.10478248292602338,0.8187980891018298,0.07376650537717941,0.057077807774883194,27476,25672,0,1,4,Wildfire
30.66734,86.92063,23.886176322885802,439.1428517686125,341.9748978508077,72.57513002078196,day,0.0,15,27.432147459089098,0.32504735436183785,8,0.8110174019830784,-0.3903344052035494,0.5770370041011811,0.08765918298566197,0.8386984933645134,0.012936604689011073,0.06656615781390922,29771,0,0,1,5,Wildfire
31.26528,73.78756,35.74193026367465,342.558768656471,326.5315992327104,68.32615812458268,night,4.364362803844044,27,26.772097591943712,0.39181638900479676,0,0.5197294864551552,0.02521016209641424,0.04766765570718748,0.177206479483757,0.008510439015779771,0.7893353170645746,0.04496135068545966,17685,29084,0,1,11,Agricultural Burning
22.95457,73.21709,314.881227151228,478.3554556161826,362.16445424700004,96.41450245200943,night,11.859816118102048,100,28.83650640529737,0.5313831501217845,6,0.327968817110314,0.07395644677866121,0.1780056000541598,0.8481108454867556,0.0188782474750021,0.12030695846715787,0.05178630752595321,131,9465,4,0,8,Industrial Fire
19.99119,80.98054,236.83288796098063,1210.732964905764,345.5348682976021,95.43212802954129,day,121.00301927314868,213,17.558714272387924,0.6329717945765778,114,0.0889472182845118,-0.011120422449161674,0.10199417969257059,0.6524749046273759,0.17168095726732255,0.16175033155386345,0.0,701,3956,1,0,7,Industrial Fire
27.35706,86.26569,301.6043258621076,283.8868903951759,349.3517873615587,63.885559643235766,day,0.0,18,55.83111156979785,0.5540998370375158,6,0.3885888139437113,-0.2193303253089502,1.0723810641585336,0.08589544652972375,0.8255049111209244,0.03318154906754082,0.048268507230247025,29246,36076,0,1,1,Wildfire
35.5,89.86411,8.765663209246053,371.66216454549135,313.2527702931281,21.23303518849238,day,11.40526601993393,13,58.4009051027139,0.46297230984447063,9,0.25676428501198434,-0.037201180828921335,-0.14865982704007483,0.21605753014017778,0.3459399214398512,0.26901148307182166,0.18415362723090611,5554,6918,0,0,4,Other/Unknown
27.86668,79.15936,0.0,453.3008094411241,343.62447485437,82.87274483282052,day,4.79809549892237,6,47.19317946754442,0.27354890562301554,0,0.46556997573539083,0.20922856170795584,0.1811463206987894,0.06585756975295694,0.12115143535931805,0.8021151309167226,0.015401313434279161,0,31320,0,0,11,Agricultural Burning
23.47807,69.94017,91.99078568203146,1707.1680846039812,340.92534547213694,90.34048483375908,night,196.72221927450397,294,5.3178591614040265,0.700101792578537,227,0.0796865527585864,0.0012045322257256109,0.14082878617573646,0.7394113128156107,0.0778768982727531,0.175866033322996,0.006861817787554938,35,198,1,0,3,Gas Flare
24.10151,87.33929,116.16096927267832,587.135902610743,331.13461740433377,82.36759619116955,day,14.773376064269968,19,41.12033677299971,0.4298791365214316,14,0.3549947284322496,-0.3208742448727697,0.7265630664248327,0.059926587772980044,0.7966825879234083,0.11749152104066865,0.017787527927878646,6793,27444,0,1,2,Wildfire
23.97879,75.70332,256.08019384343174,1153.8187460086067,344.2135958345895,80.36220039623258,day,131.76703691603214,219,20.883582661812795,0.6220166775077823,73,0.14791266808304998,-0.07422496505402451,0.07062893063428738,0.747334532054782,0.11705130571057015,0.11571017012518961,0.01032954850252668,665,3970,3,0,5,Industrial Fire
24.99112,85.33823,135.26596598173703,479.7640926890374,334.6406474367562,67.57393128433192,night,2.984493103475372,14,36.20549999841375,0.3532157309985228,0,0.3966622941810624,-0.021191136615642255,0.4305265128059873,0.09314856999173952,0.41353291133825826,0.4193699197072119,0.03604910320879389,13462,15596,0,0,9,Wildfire
20.91629,75.63748,444.7199053689072,877.4420290684538,368.3638244463144,74.3402813013412,night,41.36924187465912,0,32.58065056668981,0.4838999937339504,21,0.18225715889466013,0.06452633798860838,0.08452435033315336,0.7347592558974991,0.15499084742407976,0.05090707514788384,0.0444952973514108,395,5250,3,0,3,Industrial Fire
19.51577,76.00854,225.13442280340695,756.6318151618193,360.19263589662074,97.91496449482555,night,30.301817304804327,98,34.60589593302962,0.44897847758616144,8,0.25350393080157135,0.010182487930576219,0.2216100235328828,0.6996058590126539,0.10455377810799425,0.06054657081933175,0.09183845028857765,862,7078,6,0,5,Industrial Fire
21.44479,82.38839,168.04664671812478,527.518916962113,353.62951904772893,69.2131502418629,night,4.141969615822812,12,53.751269303639226,0.47394055388256123,0,0.6510037077652157,-0.25747788141382333,0.9378473578781218,0.06201019736708566,0.8110814916808881,0.057401093637694627,0.030371736991138196,19590,35530,0,0,5,Wildfire
13.49274,83.22627,18.038858879888394,303.94882897251387,323.46725313715916,54.62867633510039,day,0.276504299273514,7,47.076384120689234,0.2780080981958419,8,0.4630490058369348,0.08163052553797576,0.1713863179270128,0.28039285991280044,0.30869585101321534,0.31403693345356626,0.09078858920682867,11760,0,1,0,6,Other/Unknown
28.33365,84.24098,249.72537952575092,450.1565567696182,331.3000002434021,76.58492681499744,night,9.635004990013936,23,19.901849184573944,0.3520857327724268,9,0.4736348910666498,-0.48185856864790405,0.7830283091178106,0.07528328396720611,0.7850409297040988,0.08810677240980876,0.02099017094752985,13565,22724,0,1,5,Wildfire
24.87512,83.70678,293.20386449588415,375.19293568180257,357.2285984157452,72.4439891551312,night,9.909239955898705,13,34.72759818011139,0.4207397434172248,4,0.3064873492562281,-0.47891407470597286,0.556685744622109,0.12636603737868837,0.750946051695691,0.06353424824262512,0.05681284324047878,19174,28419,0,0,3,Wildfire
30.48885,81.08035,40.392218303839336,375.61380214965544,333.5810273589894,81.12274830212635,night,0.8855944962918473,23,33.81578276658495,0.4701300795847348,4,0.6513546809911164,0.048893295068444025,0.11204065174389242,0.11993226209473774,0.04223710882624107,0.7650466359840833,0.08171337071876365,4041,13293,0,1,10,Agricultural Burning
19.37448,76.30432,96.8463073662602,652.9204505365557,353.65631174443723,81.85345770879097,night,54.679979390341714,124,21.128750126892893,0.45543362058505593,38,0.09451699661245173,-0.008725955503969228,0.25354171563868066,0.727124613793656,0.08033056044709869,0.12417877368115138,0.08931779941306507,639,7049,2,0,12,Industrial Fire
28.16763,75.22656,32.669033947595594,342.11668796500436,355.5220476030384,75.8874232790858,day,7.310476243001306,12,30.204480353619353,0.37422061170359067,3,0.3856304082424199,0.09760864345798133,0.12976617821923697,0.16202916067807088,0.1328242069971409,0.7194905085349489,0.024016254204951234,6356,32022,0,0,12,Agricultural Burning
22.84512,69.19406,191.2604787974508,1884.2733858439408,328.9448413125571,94.51925111329854,night,194.49105870248428,343,12.284821799110242,0.7223826030326536,197,0.09563744986811248,-0.14114751280969676,0.048371935168972986,0.6258746106538304,0.010173103851129786,0.3135473729070571,0.03533706566316336,2840,373,0,0,8,Gas Flare
32.47192,77.39336,24.25606435127291,318.10322876945713,321.11915539071686,78.81229365835152,day,0.0,18,34.913357397105614,0.316357458439915,7,0.3235997908080276,-0.009437984930406436,0.13596575949047315,0.16457569004127018,0.057723274333144656,0.772804355315388,0.018459740068564053,2918,18268,0,0,10,Agricultural Burning
28.53315,68.8025,281.26292680501365,1780.979583461958,349.58616054325154,83.9559779757636,day,209.75371330433507,340,11.7282520466836,0.7711755151364018,355,0.14506192933807083,-0.07812475789173108,0.025714639894533764,0.5604710766789194,0.14982804502789432,0.24390596485038166,0.029285345559453946,1586,265,0,0,7,Gas Flare
25.21437,68.0,372.00035367433105,1682.8008154829504,320.57446574669444,87.1660419776455,night,248.81708511171723,270,8.901665657001129,0.6720755611011238,310,0.11258031666187826,-0.07855123821804735,0.10498809778142601,0.591704276418955,0.10855660352518191,0.2963806235391523,0.0,1938,80,1,0,2,Gas Flare
30.56889,76.61865,97.51209496899286,384.6672442032291,344.45233216452255,76.17136120596274,day,3.868411499960798,6,23.762823960240688,0.29863627916321744,2,0.4979223819463907,0.0386020980251006,0.116183959943734,0.10886337381378197,0.03731657130983941,0.7382729246592858,0.10751501581512365,15651,18492,0,0,10,Agricultural Burning
28.86693,74.72597,74.57801938392767,358.7445569134347,341.28839398712057,73.41914092304245,day,5.388808781640843,16,54.6578000350469,0.3271827604503914,2,0.408008499929305,0.08080592169607984,0.1857960882355779,0.08451671157292151,0.07343388542419513,0.7810104039439463,0.10144222056592164,14704,15260,0,0,10,Agricultural Burning
27.92717,80.61808,12.565921869155307,312.45733937408914,312.66302084601045,27.790702739740727,day,11.873395925932979,7,30.99476425740628,0.579730763471681,0,0.020637757750179002,-0.22145983850010784,0.05725663748835567,0.33686498582772123,0.10946615886643092,0.3870489111553793,0.14834893252204726,5406,3921,0,0,8,Other/Unknown
20.16951,86.33764,20.127153172344627,297.1052480641857,312.6222655676024,50.96928097384989,night,18.986291635990725,0,31.03652977672841,0.4471862069099365,15,0.11201579741334655,0.05305553428367788,-0.18273343157764407,0.23328625615185922,0.09890364627778128,0.4554397783944709,0.21570222953999488,0,1494,0,0,3,Other/Unknown
20.36056,69.92559,275.58567770304734,2207.943590825926,324.3090220634083,83.5819101906311,day,165.4393931161647,370,10.206497573370141,0.7750725733609136,226,0.0782829680321162,-0.027635077080292933,0.05121409712094254,0.32197852515435504,0.3178707135734775,0.29037934805055227,0.0606213498532572,2506,374,0,0,12,Gas Flare
25.86519,75.78734,32.85629623161386,315.29483245835,325.2992831157312,54.79088901269011,night,3.86508057151293,14,30.953831977491056,0.385064657935034,1,0.3476089792820795,0.08831836609679052,0.09433958545955834,0.21532291920384197,0.17999936437932001,0.5645356923123412,0.04465598673131361,7421,22957,0,0,9,Agricultural Burning
20.82173,73.12769,1.5735406445552393,523.5921656233612,335.7449411986448,73.89736571786692,day,0.0,21,59.77582477209613,0.44443141772236205,15,0.2925211813142484,-0.44197463242584406,0.5652565839177734,0.09705448198488938,0.7440852603443201,0.1096515265350727,0.11290285578299522,18676,56428,0,1,5,Wildfire
25.4811,79.24486,27.248516569156468,438.28675973178116,327.0970644971274,59.927888215442565,day,10.008700757196456,12,52.14903599364652,0.36690455905553604,5,0.35608203743134564,0.045074684636338964,0.13993945128826168,0.14502538647658225,0.17736372280299179,0.5901170367341988,0.055147250070965076,19070,23375,0,1,10,Agricultural Burning
24.99718,92.50975,92.1541957128124,549.903614797177,327.85173459933816,80.58556982156955,day,1.8458650949934063,9,63.67081990070863,0.41594400435659445,3,0.3107839335841253,-0.5116425850864305,1.1818903684934796,0.0537734363336956,0.8828976610758658,0.08188544066082865,0.0,5925,46596,0,1,3,Wildfire
22.22984,68.68524,91.00105483874385,1102.1565204504143,316.0703314705192,53.946455729050555,night,129.30034681921643,130,17.108634468018007,0.730283170552494,132,0.07887188032466202,-0.30063183287777095,0.01958588695284369,0.3797211312238304,0.4720943174070938,0.057911184559358286,0.11387445318399957,334,8627,1,0,3,Gas Flare
26.86029,77.12958,182.78557621629153,292.67390164656325,355.5554483325399,63.703672403196144,night,5.48815212340362,1,38.604800432644616,0.5188647973281658,8,0.30998617568754755,-0.13809123015279334,0.5973006438176585,0.17565283943591198,0.6708649923694829,0.16923258422718052,0.0,5518,8159,0,1,7,Wildfire
